,nr,year,school,exper,union,ethn,maried,health,wage,placa,industry,occupation,residence
3665,9447,1980,14,3,no,other,no,no,1.050256505,2.858384212,Trade,Clerical_and_kindred,north_east
3666,9447,1981,14,4,no,other,no,no,1.406853088,4.083086053,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3667,9447,1982,14,5,no,other,no,no,0.896605947,2.451269239,Trade,Service_Workers,south
3668,9447,1983,14,6,no,other,no,no,2.418557269,11.22964627,Trade,Service_Workers,south
3669,9447,1984,14,7,no,other,no,no,1.849600469,6.357279084,Trade,Service_Workers,NA
3670,9447,1985,14,8,no,other,no,no,1.756392325,5.791505792,Trade,"Managers, Officials_and_Proprietors",NA
3671,9447,1986,14,9,no,other,no,no,1.778470384,5.920792948,Trade,"Managers, Officials_and_Proprietors",NA
3672,9447,1987,14,10,no,other,yes,no,1.96643944,7.145190266,Trade,"Managers, Officials_and_Proprietors",NA
3673,9449,1980,15,2,no,other,no,no,1.000601587,2.719917603,Trade,Service_Workers,north_east
3674,9449,1981,15,3,no,other,no,no,1.18510432,3.271028037,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3675,9449,1982,15,4,no,other,no,no,1.507080652,4.513534963,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3676,9449,1983,15,5,no,other,no,no,1.296552101,3.656667089,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3677,9449,1984,15,6,no,other,no,no,1.665116749,5.286290383,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3678,9449,1985,15,7,no,other,yes,no,1.901211678,6.694000502,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3679,9449,1986,15,8,yes,other,yes,no,1.82048307,6.174840612,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3680,9449,1987,15,9,yes,other,yes,no,2.021730624,7.551382231,Manufacturing,Sales_Workers,north_east
3681,9453,1980,15,2,yes,other,no,no,2.043009044,7.713785434,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3682,9453,1981,15,3,yes,other,no,no,1.98905748,7.308641975,Trade,Clerical_and_kindred,north_east
3683,9453,1982,15,4,yes,other,no,no,1.872824922,6.506651243,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3684,9453,1983,15,5,yes,other,no,no,1.973246253,7.193992139,Professional_and_Related Service,Operatives_and_kindred,north_east
3685,9453,1984,15,6,yes,other,no,no,2.023472971,7.564550834,Manufacturing,Clerical_and_kindred,north_east
3686,9453,1985,15,7,yes,other,yes,no,2.2420277,9.412397472,Manufacturing,"Professional, Technical_and_kindred",north_east
3687,9453,1986,15,8,yes,other,yes,no,2.017903052,7.52253402,Professional_and_Related Service,"Professional, Technical_and_kindred",north_east
3688,9453,1987,15,9,no,other,yes,no,2.045777101,7.735167212,Manufacturing,"Managers, Officials_and_Proprietors",north_east
3689,9468,1980,16,1,no,other,no,no,1.420730538,4.14014387,Trade,Service_Workers,north_east
3690,9468,1981,16,2,no,other,no,no,1.342875741,3.830041891,Trade,Service_Workers,NA
3691,9468,1982,16,3,no,other,no,no,1.416374259,4.122147474,Trade,Service_Workers,NA
3692,9468,1983,16,4,no,other,no,no,1.578395346,4.847171533,Trade,"Managers, Officials_and_Proprietors",NA
3693,9468,1984,16,5,no,other,no,no,1.885821732,6.591768887,Trade,"Managers, Officials_and_Proprietors",NA
3694,9468,1985,16,6,no,other,yes,no,2.037502633,7.671426886,Trade,"Managers, Officials_and_Proprietors",NA
3695,9468,1986,16,7,no,other,yes,no,2.203475323,9.056432897,Trade,"Managers, Officials_and_Proprietors",NA
3696,9468,1987,16,8,no,other,yes,no,2.164509354,8.710327182,Trade,"Managers, Officials_and_Proprietors",NA
3697,9502,1980,12,5,yes,other,yes,no,2.075006945,7.96460177,Manufacturing,Operatives_and_kindred,nothern_central
3698,9502,1981,12,6,yes,other,yes,no,2.111529856,8.260869565,Manufacturing,Operatives_and_kindred,nothern_central
3699,9502,1982,12,7,yes,other,yes,no,1.992713538,7.3354117,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3700,9502,1983,12,8,yes,other,yes,no,2.465810154,11.77301625,Manufacturing,Operatives_and_kindred,nothern_central
3701,9502,1984,12,9,no,other,yes,no,2.174323813,8.796235212,Personal_Service,Operatives_and_kindred,nothern_central
3702,9502,1985,12,10,no,other,yes,no,1.70597084,5.506729223,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
3703,9502,1986,12,11,no,other,yes,no,1.514312485,4.546294405,Trade,"Craftsmen, Foremen_and_kindred",nothern_central
3704,9502,1987,12,12,no,other,yes,no,1.61970786,5.05161432,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3705,9505,1980,8,5,no,other,no,no,1.1194955,3.063308373,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3706,9505,1981,8,6,no,other,no,no,1.079194203,2.942307692,Manufacturing,Operatives_and_kindred,nothern_central
3707,9505,1982,8,7,no,other,no,no,0.912524249,2.490601504,Manufacturing,Laborers_and_farmers,nothern_central
3708,9505,1983,8,8,no,other,no,no,1.032262908,2.807411566,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3709,9505,1984,8,9,no,other,no,no,0.989399204,2.689618074,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3710,9505,1985,8,10,no,other,no,no,1.072814596,2.923596673,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
3711,9505,1986,8,11,no,other,no,no,1.052747033,2.865511971,Manufacturing,Operatives_and_kindred,nothern_central
3712,9505,1987,8,12,no,other,no,no,0.920690641,2.511024008,Manufacturing,Operatives_and_kindred,nothern_central
3713,9603,1980,10,7,no,other,yes,no,1.190910758,3.290076307,Trade,Operatives_and_kindred,nothern_central
3714,9603,1981,10,8,no,other,yes,no,1.069446196,2.913765399,Trade,Operatives_and_kindred,nothern_central
3715,9603,1982,10,9,no,other,yes,no,1.230665529,3.423507222,Trade,"Craftsmen, Foremen_and_kindred",south
3716,9603,1983,10,10,no,other,yes,no,1.134778472,3.110484406,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3717,9603,1984,10,11,no,other,yes,no,1.033850966,2.811873441,Trade,"Craftsmen, Foremen_and_kindred",south
3718,9603,1985,10,12,no,other,yes,no,1.010294239,2.746408997,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3719,9603,1986,10,13,no,other,no,no,1.108774864,3.03064317,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",south
3720,9603,1987,10,14,no,other,no,no,1.211575179,3.358771152,Trade,"Craftsmen, Foremen_and_kindred",south
3721,9643,1980,12,2,no,hisp,no,no,1.782337331,5.943732664,Trade,Service_Workers,south
3722,9643,1981,12,3,no,hisp,no,no,1.139434283,3.125,Trade,Service_Workers,south
3723,9643,1982,12,4,no,hisp,no,no,1.961316684,7.108680793,Trade,Service_Workers,south
3724,9643,1983,12,5,no,hisp,no,no,1.188017438,3.280570819,Trade,Service_Workers,south
3725,9643,1984,12,6,no,hisp,no,no,1.960414835,7.102272728,Trade,Service_Workers,south
3726,9643,1985,12,7,no,hisp,no,no,1.657094104,5.24405002,Trade,Service_Workers,south
3727,9643,1986,12,8,no,hisp,no,no,1.795165262,6.020469597,Trade,Service_Workers,south
3728,9643,1987,12,9,no,hisp,no,no,1.527013428,4.604404881,Trade,Service_Workers,south
3729,9667,1980,13,1,no,hisp,no,no,1.557106407,4.745071058,Professional_and_Related Service,Clerical_and_kindred,south
3730,9667,1981,13,2,no,hisp,no,no,1.688150487,5.409466566,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3731,9667,1982,13,3,yes,hisp,no,no,2.160506994,8.675534991,Manufacturing,"Professional, Technical_and_kindred",south
3732,9667,1983,13,4,no,hisp,no,no,2.237484932,9.369736104,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3733,9667,1984,13,5,no,hisp,yes,no,2.566278147,13.01728574,Business_and_Repair_Service,"Professional, Technical_and_kindred",south
3734,9667,1985,13,6,no,hisp,yes,no,2.599698165,13.45967481,Business_and_Repair_Service,"Professional, Technical_and_kindred",south
3735,9667,1986,13,7,no,hisp,yes,no,2.923383844,18.60413456,Business_and_Repair_Service,"Professional, Technical_and_kindred",south
3736,9667,1987,13,8,no,hisp,yes,no,3.037133139,20.84539664,Trade,Clerical_and_kindred,south
3737,9683,1980,12,5,no,black,no,no,0.702811508,2.019422356,Trade,Operatives_and_kindred,south
3738,9683,1981,12,6,yes,black,yes,no,1.391992382,4.022857143,Trade,Laborers_and_farmers,south
3739,9683,1982,12,7,no,black,yes,no,1.184954799,3.270538985,Construction,Operatives_and_kindred,south
3740,9683,1983,12,8,no,black,yes,no,0.929984059,2.534468775,Transportation,Operatives_and_kindred,south
3741,9683,1984,12,9,no,black,yes,no,0.926063329,2.524551261,Trade,"Managers, Officials_and_Proprietors",south
3742,9683,1985,12,10,no,black,yes,no,0.087838732,1.091812034,Trade,Clerical_and_kindred,south
3743,9683,1986,12,11,no,black,yes,no,2.239830305,9.391737418,Construction,Laborers_and_farmers,south
3744,9683,1987,12,12,yes,black,no,no,1.811519825,6.119741306,Manufacturing,Laborers_and_farmers,south
3745,9694,1980,15,1,no,other,no,no,1.650556537,5.209878509,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3746,9694,1981,15,2,no,other,no,no,1.988927534,7.307692307,Public_Administration,"Professional, Technical_and_kindred",nothern_central
3747,9694,1982,15,3,no,other,no,no,2.026975602,7.591093118,Public_Administration,"Professional, Technical_and_kindred",nothern_central
3748,9694,1983,15,4,no,other,yes,no,2.05345405,7.794778214,Public_Administration,"Professional, Technical_and_kindred",nothern_central
3749,9694,1984,15,5,no,other,yes,no,2.311155044,10.08606778,Public_Administration,"Professional, Technical_and_kindred",nothern_central
3750,9694,1985,15,6,no,other,yes,no,2.299852673,9.972713098,Professional_and_Related Service,"Professional, Technical_and_kindred",nothern_central
3751,9694,1986,15,7,no,other,yes,no,2.302330348,9.997452879,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3752,9694,1987,15,8,no,other,yes,no,2.342917012,10.41156296,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3753,9710,1980,12,4,no,other,no,no,1.871046213,6.49508809,Trade,Clerical_and_kindred,south
3754,9710,1981,12,5,no,other,no,no,1.116267224,3.053435114,Business_and_Repair_Service,Sales_Workers,south
3755,9710,1982,12,6,no,other,no,no,1.658857962,5.253307942,Trade,Sales_Workers,south
3756,9710,1983,12,7,no,other,no,no,1.586763595,4.887904067,Trade,Sales_Workers,south
3757,9710,1984,12,8,no,other,no,no,-0.639086904,0.527774113,Manufacturing,Sales_Workers,south
3758,9710,1985,12,9,no,other,no,no,1.712603308,5.543373821,Trade,Laborers_and_farmers,south
3759,9710,1986,12,10,no,other,no,no,1.830162705,6.234901023,Trade,"Managers, Officials_and_Proprietors",south
3760,9710,1987,12,11,no,other,no,no,1.571207509,4.812455768,Trade,"Managers, Officials_and_Proprietors",south
3761,9718,1980,13,1,no,other,no,no,1.09856229,2.999850007,Professional_and_Related Service,Clerical_and_kindred,south
3762,9718,1981,13,2,no,other,no,no,1.740466175,5.7,Business_and_Repair_Service,"Professional, Technical_and_kindred",south
3763,9718,1982,13,3,no,other,no,no,2.278770915,9.764671419,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3764,9718,1983,13,4,no,other,no,no,2.464208873,11.75417942,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3765,9718,1984,13,5,no,other,no,no,2.359945208,10.59037117,Manufacturing,"Professional, Technical_and_kindred",south
3766,9718,1985,13,6,no,other,no,no,2.504719468,12.24012474,Transportation,"Professional, Technical_and_kindred",south
3767,9718,1986,13,7,no,other,yes,no,2.493108615,12.09882832,Manufacturing,"Professional, Technical_and_kindred",south
3768,9718,1987,13,8,no,other,yes,no,2.623218977,13.7800098,Manufacturing,"Professional, Technical_and_kindred",south
3769,9725,1980,13,1,no,other,no,no,1.039124313,2.826740591,Trade,Clerical_and_kindred,south
3770,9725,1981,13,2,no,other,no,no,1.35135631,3.862660944,Trade,Service_Workers,south
3771,9725,1982,13,3,no,other,no,no,1.660606215,5.262500082,Trade,"Managers, Officials_and_Proprietors",south
3772,9725,1983,13,4,no,other,no,no,1.600137918,4.953715585,Trade,"Managers, Officials_and_Proprietors",south
3773,9725,1984,13,5,no,other,no,no,1.611243463,5.009035908,Trade,"Managers, Officials_and_Proprietors",south
3774,9725,1985,13,6,no,other,no,no,1.685255413,5.393828408,Trade,"Managers, Officials_and_Proprietors",south
3775,9725,1986,13,7,no,other,no,no,1.784045979,5.953897096,Trade,"Managers, Officials_and_Proprietors",south
3776,9725,1987,13,8,no,other,no,no,1.812288761,6.1244488,Trade,"Managers, Officials_and_Proprietors",south
3777,9744,1980,15,2,yes,other,no,no,1.630321123,5.105513955,Public_Administration,"Professional, Technical_and_kindred",south
3778,9744,1981,15,3,no,other,no,no,1.771956842,5.882352941,Transportation,"Professional, Technical_and_kindred",south
3779,9744,1982,15,4,no,other,no,no,1.978185438,7.229612493,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3780,9744,1983,15,5,no,other,no,no,1.839354348,6.292474201,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3781,9744,1984,15,6,no,other,no,no,1.944001971,6.986655488,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3782,9744,1985,15,7,no,other,no,no,1.889956372,6.619079895,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3783,9744,1986,15,8,no,other,yes,no,2.158857779,8.661238957,Professional_and_Related Service,"Professional, Technical_and_kindred",south
3784,9744,1987,15,9,yes,other,yes,no,2.104958374,8.206761391,Transportation,"Professional, Technical_and_kindred",south
3785,9752,1980,15,2,no,other,no,no,2.24548586,9.445003387,Manufacturing,"Professional, Technical_and_kindred",nothern_central
3786,9752,1981,15,3,no,other,yes,no,1.971708842,7.182940516,Mining,"Professional, Technical_and_kindred",south
3787,9752,1982,15,4,no,other,yes,no,2.232250899,9.320822718,Business_and_Repair_Service,"Professional, Technical_and_kindred",south
3788,9752,1983,15,5,no,other,yes,no,2.554347622,12.86290544,Mining,"Professional, Technical_and_kindred",south
3789,9752,1984,15,6,no,other,yes,no,2.904640939,18.25868648,Personal_Service,"Professional, Technical_and_kindred",NA
3790,9752,1985,15,7,no,other,yes,no,2.966105804,19.41616185,Mining,"Professional, Technical_and_kindred",south
3791,9752,1986,15,8,no,other,yes,no,2.990088231,19.88743711,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
3792,9752,1987,15,9,no,other,yes,no,3.131653639,22.91183614,Manufacturing,Sales_Workers,NA
3793,9776,1980,11,3,no,hisp,no,no,2.28090869,9.785568414,Transportation,Operatives_and_kindred,south
3794,9776,1981,11,4,yes,hisp,yes,no,2.040220829,7.692307692,Transportation,Operatives_and_kindred,south
3795,9776,1982,11,5,yes,hisp,yes,no,2.206063526,9.079903148,Transportation,Operatives_and_kindred,south
3796,9776,1983,11,6,yes,hisp,yes,no,2.377120079,10.77383037,Transportation,Operatives_and_kindred,south
3797,9776,1984,11,7,yes,hisp,yes,no,2.246419108,9.45382204,Transportation,Operatives_and_kindred,south
3798,9776,1985,11,8,yes,hisp,yes,no,1.940589927,6.962857334,Transportation,Operatives_and_kindred,south
3799,9776,1986,11,9,yes,hisp,yes,no,2.256719837,9.551706571,Transportation,Operatives_and_kindred,south
3800,9776,1987,11,10,yes,hisp,yes,no,2.217753869,9.1866732,Transportation,Operatives_and_kindred,south
3801,9786,1980,12,2,yes,hisp,no,no,1.666688768,5.294607064,Manufacturing,Laborers_and_farmers,NA
3802,9786,1981,12,3,yes,hisp,no,no,1.708581963,5.52112676,Manufacturing,Operatives_and_kindred,NA
3803,9786,1982,12,4,yes,hisp,no,no,1.859401902,6.419895893,Manufacturing,Operatives_and_kindred,NA
3804,9786,1983,12,5,yes,hisp,no,no,1.821137231,6.17888127,Manufacturing,Laborers_and_farmers,NA
3805,9786,1984,12,6,no,hisp,no,no,1.910225091,6.754609027,Manufacturing,Clerical_and_kindred,NA
3806,9786,1985,12,7,no,hisp,no,no,1.874992021,6.520767091,Manufacturing,Clerical_and_kindred,NA
3807,9786,1986,12,8,no,hisp,no,no,1.922729177,6.839599497,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3808,9786,1987,12,9,no,hisp,no,no,2.09888032,8.157031535,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
3809,9791,1980,15,1,no,other,no,no,0.817682965,2.2652451,Construction,"Craftsmen, Foremen_and_kindred",NA
3810,9791,1981,15,2,no,other,no,no,0.77279934,2.165820643,Business_and_Repair_Service,Sales_Workers,NA
3811,9791,1982,15,3,no,other,no,no,1.169588945,3.220668494,Business_and_Repair_Service,Sales_Workers,NA
3812,9791,1983,15,4,no,other,yes,no,-0.164762744,0.848094896,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",NA
3813,9791,1984,15,5,no,other,yes,no,2.570399181,13.07104111,Business_and_Repair_Service,Sales_Workers,NA
3814,9791,1985,15,6,no,other,yes,no,2.587816837,13.30070228,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",NA
3815,9791,1986,15,7,no,other,yes,no,2.547612185,12.77655927,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",NA
3816,9791,1987,15,8,no,other,yes,no,2.517527987,12.39791095,Business_and_Repair_Service,"Managers, Officials_and_Proprietors",NA
3817,9794,1980,12,3,no,other,no,no,1.524960608,4.59496256,Professional_and_Related Service,Service_Workers,NA
3818,9794,1981,12,4,yes,other,yes,no,1.609437912,5,Professional_and_Related Service,Service_Workers,NA
3819,9794,1982,12,5,no,other,yes,no,1.619794737,5.05205321,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",NA
3820,9794,1983,12,6,yes,other,yes,no,1.650551835,5.209854014,Public_Administration,Service_Workers,NA
3821,9794,1984,12,7,yes,other,yes,no,1.549014992,4.70683163,Public_Administration,Service_Workers,NA
3822,9794,1985,12,8,yes,other,yes,no,1.765961776,5.847193347,Professional_and_Related Service,Operatives_and_kindred,NA
3823,9794,1986,12,9,yes,other,yes,no,1.745894213,5.731023943,Professional_and_Related Service,Laborers_and_farmers,NA
3824,9794,1987,12,10,yes,other,yes,no,2.180785443,8.853257261,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",NA
3825,9810,1980,11,2,no,hisp,no,no,1.251218574,3.494598789,Agricultural,Farm_Laborers_and_Foreman,NA
3826,9810,1981,11,3,no,hisp,no,no,0.361790045,1.435897436,Trade,Laborers_and_farmers,NA
